"Tabela 3261 - Domicílios particulares permanentes, por classes de rendimento nominal mensal domiciliar per capita"
"Variável - Domicílios particulares permanentes (Unidades)"
"Bairro e Município";"Ano x Classes de rendimento nominal mensal domiciliar per capita"
"Domingos Mourão (PI)";"1103"
"Dom Inocêncio (PI)";"2557"
"Elesbão Veloso (PI)";"4324"
"Eliseu Martins (PI)";"1327"
"Esperantina (PI)";"10112"
"Fartura do Piauí (PI)";"1320"
"Flores do Piauí (PI)";"1300"
"Floresta do Piauí (PI)";"742"
"Floriano (PI)";"16131"
"Francinópolis (PI)";"1532"
"Francisco Ayres (PI)";"1323"
"Francisco Macedo (PI)";"786"
"Francisco Santos (PI)";"2481"
"Fronteiras (PI)";"3090"
"Geminiano (PI)";"1564"
"Gilbués (PI)";"2551"
"Guadalupe (PI)";"2762"
"Guaribas (PI)";"1072"
"Hugo Napoleão (PI)";"1079"
"Ilha Grande (PI)";"2200"
"Inhuma (PI)";"4166"
"Ipiranga do Piauí (PI)";"2558"
"Isaías Coelho (PI)";"2196"
"Itainópolis (PI)";"3391"
"Itaueira (PI)";"3098"
"Jacobina do Piauí (PI)";"1595"
"Jaicós (PI)";"5058"
"Jardim do Mulato (PI)";"1234"
"Jatobá do Piauí (PI)";"1299"
"Jerumenha (PI)";"1233"
"João Costa (PI)";"815"
"Joaquim Pires (PI)";"3412"
"Joca Marques (PI)";"1266"
"José de Freitas (PI)";"9222"
"Juazeiro do Piauí (PI)";"1228"
"Júlio Borges (PI)";"1359"
"Jurema (PI)";"1260"
"Lagoinha do Piauí (PI)";"775"
"Lagoa Alegre (PI)";"1958"
"Lagoa do Barro do Piauí (PI)";"1163"
"Lagoa de São Francisco (PI)";"1661"
"Lagoa do Piauí (PI)";"1062"
"Lagoa do Sítio (PI)";"1461"
"Landri Sales (PI)";"1575"
"Luís Correia (PI)";"7060"
"Luzilândia (PI)";"6501"
"Madeiro (PI)";"1827"
"Manoel Emídio (PI)";"1389"
"Marcolândia (PI)";"2203"
"Marcos Parente (PI)";"1258"
"Massapê do Piauí (PI)";"1637"
"Matias Olímpio (PI)";"2690"
"Miguel Alves (PI)";"7697"
"Miguel Leão (PI)";"329"
"Milton Brandão (PI)";"1712"
"Monsenhor Gil (PI)";"2854"
"Monsenhor Hipólito (PI)";"2140"
"Monte Alegre do Piauí (PI)";"2429"
"Morro Cabeça no Tempo (PI)";"982"
"Morro do Chapéu do Piauí (PI)";"1675"
"Murici dos Portelas (PI)";"2068"
"Nazaré do Piauí (PI)";"2098"
"Nazária (PI)";"2194"
"Nossa Senhora de Nazaré (PI)";"1231"
"Nossa Senhora dos Remédios (PI)";"2064"
"Novo Oriente do Piauí (PI)";"1935"
"Novo Santo Antônio (PI)";"913"
"Oeiras (PI)";"10421"
"Olho D'Água do Piauí (PI)";"756"
"Padre Marcos (PI)";"2007"
"Paes Landim (PI)";"1079"
"Pajeú do Piauí (PI)";"1029"
"Palmeira do Piauí (PI)";"1310"
"Palmeirais (PI)";"3766"
"Paquetá (PI)";"1168"
"Parnaguá (PI)";"2468"
"Parnaíba (PI)";"38609"
"Passagem Franca do Piauí (PI)";"1112"
"Patos do Piauí (PI)";"1826"
"Pau D'Arco do Piauí (PI)";"1031"
"Paulistana (PI)";"5532"
"Pavussu (PI)";"1058"
"Pedro II (PI)";"9779"
"Pedro Laurentino (PI)";"655"
"Nova Santa Rita (PI)";"1136"
"Picos (PI)";"21171"
"Pimenteiras (PI)";"3184"
"Pio IX (PI)";"4902"
"Piracuruca (PI)";"7728"
"Piripiri (PI)";"16990"
"Porto (PI)";"2782"
"Porto Alegre do Piauí (PI)";"671"
"Prata do Piauí (PI)";"887"
"Queimada Nova (PI)";"2191"
"Redenção do Gurguéia (PI)";"2048"
"Regeneração (PI)";"4935"
"Riacho Frio (PI)";"1121"
"Ribeira do Piauí (PI)";"1214"
"Ribeiro Gonçalves (PI)";"1642"
"Rio Grande do Piauí (PI)";"1861"
"Santa Cruz do Piauí (PI)";"1680"
"Santa Cruz dos Milagres (PI)";"1049"
"Santa Filomena (PI)";"1529"
"Santa Luz (PI)";"1462"
"Santana do Piauí (PI)";"1418"
"Santa Rosa do Piauí (PI)";"1548"
"Santo Antônio de Lisboa (PI)";"1776"
"Santo Antônio dos Milagres (PI)";"531"
"Santo Inácio do Piauí (PI)";"1126"
"São Braz do Piauí (PI)";"1230"
"São Félix do Piauí (PI)";"955"
"São Francisco de Assis do Piauí (PI)";"1492"
"São Francisco do Piauí (PI)";"1811"
"São Gonçalo do Gurguéia (PI)";"721"
"São Gonçalo do Piauí (PI)";"1339"
"São João da Canabrava (PI)";"1376"
"São João da Fronteira (PI)";"1511"
"São João da Serra (PI)";"1785"
"São João da Varjota (PI)";"1263"
"São João do Arraial (PI)";"1924"
"São João do Piauí (PI)";"5361"
"São José do Divino (PI)";"1386"
"São José do Peixe (PI)";"1062"
"São José do Piauí (PI)";"1930"
"São Julião (PI)";"1735"
"São Lourenço do Piauí (PI)";"1297"
"São Luis do Piauí (PI)";"743"
"São Miguel da Baixa Grande (PI)";"622"
"São Miguel do Fidalgo (PI)";"817"
"São Miguel do Tapuio (PI)";"4979"
"São Pedro do Piauí (PI)";"3759"
"São Raimundo Nonato (PI)";"9287"
"Sebastião Barros (PI)";"889"
"Sebastião Leal (PI)";"1131"
"Sigefredo Pacheco (PI)";"2754"
"Simões (PI)";"3659"
"Simplício Mendes (PI)";"3407"
"Socorro do Piauí (PI)";"1280"
"Sussuapara (PI)";"1812"
"Tamboril do Piauí (PI)";"759"
"Tanque do Piauí (PI)";"800"
"Teresina (PI)";"222154"
"União (PI)";"10839"
"Uruçuí (PI)";"5249"
"Valença do Piauí (PI)";"6149"
"Várzea Branca (PI)";"1275"
"Várzea Grande (PI)";"1380"
"Vera Mendes (PI)";"923"
"Vila Nova do Piauí (PI)";"935"
"Wall Ferraz (PI)";"1149"
"Abaiara (CE)";"2784"
"Acarape (CE)";"4184"
"Acaraú (CE)";"14652"
"Acopiara (CE)";"15025"
"Aiuaba (CE)";"4438"
"Alcântaras (CE)";"2852"
"Altaneira (CE)";"2089"
"Alto Santo (CE)";"4594"
"Amontada (CE)";"9787"
"Antonina do Norte (CE)";"2002"
"Apuiarés (CE)";"3889"
"Aquiraz (CE)";"19671"
"Aracati (CE)";"19772"
"Aracoiaba (CE)";"7020"
"Ararendá (CE)";"3071"
"Araripe (CE)";"5551"
"Aratuba (CE)";"2904"
"Arneiroz (CE)";"2101"
"Assaré (CE)";"6398"
"Aurora (CE)";"7097"
"Baixio (CE)";"1712"
"Banabuiú (CE)";"4580"
"Barbalha (CE)";"14682"
"Barreira (CE)";"5533"
"Barro (CE)";"6097"
"Barroquinha (CE)";"3682"
"Baturité (CE)";"9161"
"Beberibe (CE)";"14079"
"Bela Cruz (CE)";"8022"
"Boa Viagem (CE)";"15152"
"Brejo Santo (CE)";"12121"
"Camocim (CE)";"15664"
"Campos Sales (CE)";"7612"
"Canindé (CE)";"19950"
"Capistrano (CE)";"4589"
"Caridade (CE)";"5233"
"Cariré (CE)";"5102"
"Caririaçu (CE)";"7069"
"Cariús (CE)";"5528"
"Carnaubal (CE)";"4568"
"Cascavel (CE)";"18793"
"Catarina (CE)";"5020"
"Catunda (CE)";"2747"
"Caucaia (CE)";"89175"
"Cedro (CE)";"7212"
"Chaval (CE)";"3201"
"Choró (CE)";"3273"
"Chorozinho (CE)";"5459"
"Coreaú (CE)";"5932"
"Crateús (CE)";"21710"
"Crato (CE)";"33925"
"Croatá (CE)";"4833"
"Cruz (CE)";"6179"
"Deputado Irapuan Pinheiro (CE)";"2762"
"Ererê (CE)";"1885"
"Eusébio (CE)";"12711"
"Farias Brito (CE)";"5396"
"Forquilha (CE)";"6157"
"Fortaleza (CE)";"710066"
"Fortim (CE)";"4158"
"Frecheirinha (CE)";"3754"
"General Sampaio (CE)";"1549"
"Graça (CE)";"4272"
"Granja (CE)";"13199"
"Granjeiro (CE)";"1171"
"Groaíras (CE)";"3009"
"Guaiúba (CE)";"6398"
"Guaraciaba do Norte (CE)";"10207"
"Guaramiranga (CE)";"1061"
"Hidrolândia (CE)";"5608"
"Horizonte (CE)";"15676"
"Ibaretama (CE)";"3444"
"Ibiapina (CE)";"6454"
"Ibicuitinga (CE)";"3213"
"Icapuí (CE)";"5222"
"Icó (CE)";"18235"
"Iguatu (CE)";"28784"
"Independência (CE)";"7497"
"Ipaporanga (CE)";"3489"
"Ipaumirim (CE)";"3534"
"Ipu (CE)";"11291"
"Ipueiras (CE)";"10946"
"Iracema (CE)";"3984"
"Irauçuba (CE)";"5574"
"Itaiçaba (CE)";"2285"
"Itaitinga (CE)";"9297"
"Itapajé (CE)";"12924"
"Itapipoca (CE)";"29943"
"Itapiúna (CE)";"4931"
"Itarema (CE)";"8880"
"Itatira (CE)";"4787"
"Jaguaretama (CE)";"5162"
"Jaguaribara (CE)";"2814"
"Jaguaribe (CE)";"10138"
"Jaguaruana (CE)";"9617"
"Jardim (CE)";"6828"
"Jati (CE)";"2181"
"Jijoca de Jericoacoara (CE)";"4732"
"Juazeiro do Norte (CE)";"69151"
"Jucás (CE)";"6760"
"Lavras da Mangabeira (CE)";"8640"
"Limoeiro do Norte (CE)";"17143"
"Madalena (CE)";"4791"
"Maracanaú (CE)";"57890"
"Maranguape (CE)";"28984"
"Marco (CE)";"5952"
"Martinópole (CE)";"2706"
"Massapê (CE)";"9247"
"Mauriti (CE)";"11637"
"Meruoca (CE)";"3496"
"Milagres (CE)";"7835"
"Milhã (CE)";"3837"
"Miraíma (CE)";"3237"
"Missão Velha (CE)";"9063"
"Mombaça (CE)";"11965"
"Monsenhor Tabosa (CE)";"4764"
"Morada Nova (CE)";"18225"
"Moraújo (CE)";"2121"
"Morrinhos (CE)";"5336"
"Mucambo (CE)";"4226"
"Mulungu (CE)";"2928"
"Nova Olinda (CE)";"3981"
"Nova Russas (CE)";"9297"
"Novo Oriente (CE)";"8002"
"Ocara (CE)";"6779"
"Orós (CE)";"6551"
"Pacajus (CE)";"17587"
"Pacatuba (CE)";"18713"
"Pacoti (CE)";"3054"
"Pacujá (CE)";"1749"
"Palhano (CE)";"2611"
"Palmácia (CE)";"3082"
"Paracuru (CE)";"8699"
"Paraipaba (CE)";"8184"
"Parambu (CE)";"8974"
"Paramoti (CE)";"3010"
"Pedra Branca (CE)";"11933"
"Penaforte (CE)";"2289"
"Pentecoste (CE)";"9858"
"Pereiro (CE)";"4354"
"Pindoretama (CE)";"5341"
"Piquet Carneiro (CE)";"4437"
"Pires Ferreira (CE)";"2788"
"Poranga (CE)";"3398"
"Porteiras (CE)";"4148"
"Potengi (CE)";"2828"
"Potiretama (CE)";"1705"
"Quiterianópolis (CE)";"5722"
"Quixadá (CE)";"22124"
"Quixelô (CE)";"4652"
"Quixeramobim (CE)";"20476"
"Quixeré (CE)";"5877"
"Redenção (CE)";"7392"
"Reriutaba (CE)";"5581"
"Russas (CE)";"20411"
"Saboeiro (CE)";"4507"
"Salitre (CE)";"3930"
"Santana do Acaraú (CE)";"7522"
"Santana do Cariri (CE)";"4510"
"Santa Quitéria (CE)";"11841"
"São Benedito (CE)";"12101"
"São Gonçalo do Amarante (CE)";"12011"
"São João do Jaguaribe (CE)";"2578"
"São Luís do Curu (CE)";"3578"
"Senador Pompeu (CE)";"7953"
"Senador Sá (CE)";"1824"
"Sobral (CE)";"50520"
"Solonópole (CE)";"5292"
"Tabuleiro do Norte (CE)";"9121"
"Tamboril (CE)";"6919"
"Tarrafas (CE)";"2488"
"Tauá (CE)";"16256"
"Tejuçuoca (CE)";"4289"
"Tianguá (CE)";"18220"
"Trairi (CE)";"13366"
"Tururu (CE)";"3819"
"Ubajara (CE)";"8736"
"Umari (CE)";"2155"
"Umirim (CE)";"4769"
"Uruburetama (CE)";"5222"
"Uruoca (CE)";"3547"
"Varjota (CE)";"4877"
"Várzea Alegre (CE)";"11541"
"Viçosa do Ceará (CE)";"13562"
"Acari (RN)";"3293"
"Açu (RN)";"14846"
"Afonso Bezerra (RN)";"2937"
"Água Nova (RN)";"792"
"Alexandria (RN)";"3925"
"Almino Afonso (RN)";"1436"
"Alto do Rodrigues (RN)";"3573"
"Angicos (RN)";"3252"
"Antônio Martins (RN)";"2087"
"Apodi (RN)";"9999"
"Areia Branca (RN)";"7235"
"Arês (RN)";"3443"
"Augusto Severo (RN)";"2606"
"Baía Formosa (RN)";"2171"
"Baraúna (RN)";"6739"
"Barcelona (RN)";"1137"
"Bento Fernandes (RN)";"1299"
"Bodó (RN)";"695"
"Bom Jesus (RN)";"2666"
"Brejinho (RN)";"3283"
"Caiçara do Norte (RN)";"1606"
"Caiçara do Rio do Vento (RN)";"892"
"Caicó (RN)";"18618"
"Campo Redondo (RN)";"2876"
"Canguaretama (RN)";"7684"
"Caraúbas (RN)";"5866"
"Carnaúba dos Dantas (RN)";"2244"
"Carnaubais (RN)";"2767"
"Ceará-Mirim (RN)";"17289"
"Cerro Corá (RN)";"3055"
"Coronel Ezequiel (RN)";"1573"
"Coronel João Pessoa (RN)";"1273"
"Cruzeta (RN)";"2449"
"Currais Novos (RN)";"12464"
"Doutor Severiano (RN)";"1771"
"Parnamirim (RN)";"60329"
"Encanto (RN)";"1481"
"Equador (RN)";"1727"
"Espírito Santo (RN)";"2950"
"Extremoz (RN)";"6499"
"Felipe Guerra (RN)";"1670"
"Fernando Pedroza (RN)";"852"
"Florânia (RN)";"2548"
"Francisco Dantas (RN)";"835"
"Frutuoso Gomes (RN)";"1295"
"Galinhos (RN)";"558"
"Goianinha (RN)";"5596"
"Governador Dix-Sept Rosado (RN)";"3458"
"Grossos (RN)";"2812"
"Guamaré (RN)";"3329"
"Ielmo Marinho (RN)";"3349"
"Ipanguaçu (RN)";"3776"
"Ipueira (RN)";"640"
"Itajá (RN)";"1881"
"Itaú (RN)";"1672"
"Jaçanã (RN)";"2319"
"Jandaíra (RN)";"1856"
"Janduís (RN)";"1506"
"Januário Cicco (RN)";"2455"
"Japi (RN)";"1595"
"Jardim de Angicos (RN)";"730"
"Jardim de Piranhas (RN)";"3857"
"Jardim do Seridó (RN)";"3835"
"João Câmara (RN)";"8551"
"João Dias (RN)";"752"
"José da Penha (RN)";"1807"
"Jucurutu (RN)";"5269"
"Jundiá (RN)";"1022"
"Lagoa d'Anta (RN)";"1683"
"Lagoa de Pedras (RN)";"1958"
"Lagoa de Velhos (RN)";"744"
"Lagoa Nova (RN)";"3682"
"Lagoa Salgada (RN)";"2087"
"Lajes (RN)";"2921"
"Lajes Pintadas (RN)";"1314"
"Lucrécia (RN)";"1061"
"Luís Gomes (RN)";"2600"
"Macaíba (RN)";"19463"
"Macau (RN)";"8522"
"Major Sales (RN)";"1003"
"Marcelino Vieira (RN)";"2393"
"Martins (RN)";"2403"
"Maxaranguape (RN)";"2595"
"Messias Targino (RN)";"1176"
"Montanhas (RN)";"3095"
"Monte Alegre (RN)";"5711"
"Monte das Gameleiras (RN)";"654"
"Mossoró (RN)";"73365"
"Natal (RN)";"235522"
"Nísia Floresta (RN)";"6379"
"Nova Cruz (RN)";"9786"
"Olho d'Água do Borges (RN)";"1284"
"Ouro Branco (RN)";"1389"
"Paraná (RN)";"1122"
"Paraú (RN)";"1100"
"Parazinho (RN)";"1215"
"Parelhas (RN)";"6067"
"Rio do Fogo (RN)";"2568"
"Passa e Fica (RN)";"3053"
"Passagem (RN)";"843"
"Patu (RN)";"3642"
"Santa Maria (RN)";"1312"
"Pau dos Ferros (RN)";"8032"
"Pedra Grande (RN)";"903"
"Pedra Preta (RN)";"662"
"Pedro Avelino (RN)";"1991"
"Pedro Velho (RN)";"3816"
"Pendências (RN)";"3856"
"Pilões (RN)";"960"
"Poço Branco (RN)";"3359"
"Portalegre (RN)";"2130"
"Porto do Mangue (RN)";"1441"
"Serra Caiada (RN)";"2308"
"Pureza (RN)";"2151"
"Rafael Fernandes (RN)";"1349"
"Rafael Godeiro (RN)";"954"
"Riacho da Cruz (RN)";"911"
"Riacho de Santana (RN)";"1225"
"Riachuelo (RN)";"1846"
"Rodolfo Fernandes (RN)";"1245"
"Tibau (RN)";"1011"
"Ruy Barbosa (RN)";"969"
"Santa Cruz (RN)";"9917"
"Santana do Matos (RN)";"4047"
"Santana do Seridó (RN)";"723"
"Santo Antônio (RN)";"6371"
"São Bento do Norte (RN)";"794"
"São Bento do Trairí (RN)";"1027"
"São Fernando (RN)";"1003"
"São Francisco do Oeste (RN)";"1160"
"São Gonçalo do Amarante (RN)";"24451"
"São João do Sabugi (RN)";"1839"
"São José de Mipibu (RN)";"10799"
"São José do Campestre (RN)";"3449"
"São José do Seridó (RN)";"1238"
"São Miguel (RN)";"6204"
"São Miguel do Gostoso (RN)";"2197"
"São Paulo do Potengi (RN)";"4527"
"São Pedro (RN)";"1723"
"São Rafael (RN)";"2410"
"São Tomé (RN)";"3120"
"São Vicente (RN)";"1811"
"Senador Elói de Souza (RN)";"1544"
"Senador Georgino Avelino (RN)";"1042"
"Serra de São Bento (RN)";"1584"
"Serra do Mel (RN)";"2789"
"Serra Negra do Norte (RN)";"2151"
"Serrinha (RN)";"1782"
"Serrinha dos Pintos (RN)";"1372"
"Severiano Melo (RN)";"1725"
"Sítio Novo (RN)";"1427"
"Taboleiro Grande (RN)";"690"
"Taipu (RN)";"3045"
"Tangará (RN)";"3906"
"Tenente Ananias (RN)";"2663"
"Tenente Laurentino Cruz (RN)";"1541"
"Tibau do Sul (RN)";"3221"
"Timbaúba dos Batistas (RN)";"675"
"Touros (RN)";"7910"
"Triunfo Potiguar (RN)";"917"
"Umarizal (RN)";"3122"
"Upanema (RN)";"3704"
"Várzea (RN)";"1546"
"Venha-Ver (RN)";"931"
"Vera Cruz (RN)";"2765"
"Viçosa (RN)";"481"
"Vila Flor (RN)";"687"
"Água Branca (PB)";"2559"
"Aguiar (PB)";"1659"
"Alagoa Grande (PB)";"8012"
"Alagoa Nova (PB)";"5434"
"Alagoinha (PB)";"3686"
"Alcantil (PB)";"1565"
"Algodão de Jandaíra (PB)";"673"
"Alhandra (PB)";"5017"
"São João do Rio do Peixe (PB)";"5367"
"Amparo (PB)";"636"
"Aparecida (PB)";"2207"
"Araçagi (PB)";"5004"
"Arara (PB)";"3911"
"Araruna (PB)";"5222"
"Areia (PB)";"6345"
"Areia de Baraúnas (PB)";"488"
"Areial (PB)";"1951"
"Aroeiras (PB)";"5421"
"Assunção (PB)";"1042"
"Baía da Traição (PB)";"2096"
"Bananeiras (PB)";"5930"
"Baraúna (PB)";"1300"
"Barra de Santana (PB)";"2421"
"Barra de Santa Rosa (PB)";"4191"
"Barra de São Miguel (PB)";"1633"
"Bayeux (PB)";"27934"
"Belém (PB)";"5150"
"Belém do Brejo do Cruz (PB)";"1966"
"Bernardino Batista (PB)";"799"
"Boa Ventura (PB)";"1492"
"Boa Vista (PB)";"1730"
"Bom Jesus (PB)";"699"
"Bom Sucesso (PB)";"1513"
"Bonito de Santa Fé (PB)";"2801"
"Boqueirão (PB)";"4853"
"Igaracy (PB)";"1730"
"Borborema (PB)";"1395"
"Brejo do Cruz (PB)";"3629"
"Brejo dos Santos (PB)";"1826"
"Caaporã (PB)";"5443"
"Cabaceiras (PB)";"1508"
"Cabedelo (PB)";"17110"
"Cachoeira dos Índios (PB)";"2597"
"Cacimba de Areia (PB)";"1031"
"Cacimba de Dentro (PB)";"4602"
"Cacimbas (PB)";"1808"
"Caiçara (PB)";"2100"
"Cajazeiras (PB)";"17279"
"Cajazeirinhas (PB)";"824"
"Caldas Brandão (PB)";"1703"
"Camalaú (PB)";"1857"
"Campina Grande (PB)";"111852"
"Capim (PB)";"1461"
"Caraúbas (PB)";"1191"
"Carrapateira (PB)";"590"
"Casserengue (PB)";"1947"
"Catingueira (PB)";"1307"
"Catolé do Rocha (PB)";"8227"
"Caturité (PB)";"1329"
"Conceição (PB)";"5112"
"Condado (PB)";"1891"
"Conde (PB)";"5781"
"Congo (PB)";"1478"
"Coremas (PB)";"4351"
"Coxixola (PB)";"588"
"Cruz do Espírito Santo (PB)";"4201"
"Cubati (PB)";"2027"
"Cuité (PB)";"5869"
"Cuitegi (PB)";"1898"
"Cuité de Mamanguape (PB)";"1729"
"Curral de Cima (PB)";"1465"
"Curral Velho (PB)";"648"
"Damião (PB)";"1376"
"Desterro (PB)";"2312"
"Vista Serrana (PB)";"916"
"Diamante (PB)";"1764"
"Dona Inês (PB)";"2956"
"Duas Estradas (PB)";"1074"
"Emas (PB)";"819"
"Esperança (PB)";"9097"
"Fagundes (PB)";"3248"
"Frei Martinho (PB)";"960"
"Gado Bravo (PB)";"2229"
"Guarabira (PB)";"16252"
"Gurinhém (PB)";"3870"
"Gurjão (PB)";"942"
"Ibiara (PB)";"1762"
"Imaculada (PB)";"2906"
"Ingá (PB)";"5230"
"Itabaiana (PB)";"7465"
"Itaporanga (PB)";"6424"
"Itapororoca (PB)";"4791"
"Itatuba (PB)";"2835"
"Jacaraú (PB)";"4055"
"Jericó (PB)";"2107"
"João Pessoa (PB)";"213256"
"Juarez Távora (PB)";"2187"
"Juazeirinho (PB)";"4481"
"Junco do Seridó (PB)";"1895"
"Juripiranga (PB)";"2904"
"Juru (PB)";"2715"
"Lagoa (PB)";"1315"
"Lagoa de Dentro (PB)";"2169"
"Lagoa Seca (PB)";"7180"
"Lastro (PB)";"725"
"Livramento (PB)";"2043"
"Logradouro (PB)";"1104"
"Lucena (PB)";"3102"
"Mãe d'Água (PB)";"1177"
"Malta (PB)";"1640"
"Mamanguape (PB)";"11559"
"Manaíra (PB)";"2929"
"Marcação (PB)";"2040"
"Mari (PB)";"6322"
"Marizópolis (PB)";"1754"
"Massaranduba (PB)";"3772"
"Mataraca (PB)";"1956"
"Matinhas (PB)";"1136"
"Mato Grosso (PB)";"719"
"Maturéia (PB)";"1674"
"Mogeiro (PB)";"3617"
"Montadas (PB)";"1445"
"Monte Horebe (PB)";"1307"
"Monteiro (PB)";"9760"
"Mulungu (PB)";"2746"
"Natuba (PB)";"2849"
"Nazarezinho (PB)";"2110"
"Nova Floresta (PB)";"3165"
"Nova Olinda (PB)";"1676"
"Nova Palmeira (PB)";"1310"
"Olho d'Água (PB)";"1858"
"Olivedos (PB)";"1059"
"Ouro Velho (PB)";"941"
"Parari (PB)";"402"
"Passagem (PB)";"672"
"Patos (PB)";"28869"
"Paulista (PB)";"3294"
"Pedra Branca (PB)";"992"
"Pedra Lavrada (PB)";"2239"
"Pedras de Fogo (PB)";"7384"
"Piancó (PB)";"4616"
"Picuí (PB)";"5436"
"Pilar (PB)";"3176"
"Pilões (PB)";"1716"
"Pilõezinhos (PB)";"1425"
"Pirpirituba (PB)";"2940"
"Pitimbu (PB)";"4700"
"Pocinhos (PB)";"4778"
"Poço Dantas (PB)";"991"
"Poço de José de Moura (PB)";"1187"
"Pombal (PB)";"9278"
"Prata (PB)";"1147"
"Princesa Isabel (PB)";"6016"
"Puxinanã (PB)";"3675"
"Queimadas (PB)";"11998"
"Quixaba (PB)";"430"
"Remígio (PB)";"5001"
"Pedro Régis (PB)";"1724"
"Riachão (PB)";"930"
"Riachão do Bacamarte (PB)";"1279"
"Riachão do Poço (PB)";"1170"
"Riacho de Santo Antônio (PB)";"473"
"Riacho dos Cavalos (PB)";"2225"
"Rio Tinto (PB)";"6625"
"Salgadinho (PB)";"957"
"Salgado de São Félix (PB)";"3532"
"Santa Cecília (PB)";"1808"
"Santa Cruz (PB)";"1894"
"Santa Helena (PB)";"1664"
"Santa Inês (PB)";"922"
"Santa Luzia (PB)";"4353"
"Santana de Mangueira (PB)";"1410"
"Santana dos Garrotes (PB)";"2003"
"Joca Claudino (PB)";"750"
"Santa Rita (PB)";"33546"
"Santa Teresinha (PB)";"1264"
"Santo André (PB)";"794"
"São Bento (PB)";"8447"
"São Bentinho (PB)";"1199"
"São Domingos do Cariri (PB)";"717"
"São Domingos (PB)";"825"
"São Francisco (PB)";"1004"
"São João do Cariri (PB)";"1316"
"São João do Tigre (PB)";"1445"
"São José da Lagoa Tapada (PB)";"2221"
"São José de Caiana (PB)";"1460"
"São José de Espinharas (PB)";"1298"
"São José dos Ramos (PB)";"1530"
"São José de Piranhas (PB)";"5369"
"São José de Princesa (PB)";"1098"
"São José do Bonfim (PB)";"881"
"São José do Brejo do Cruz (PB)";"422"
"São José do Sabugi (PB)";"1134"
"São José dos Cordeiros (PB)";"1257"
"São Mamede (PB)";"2346"
"São Miguel de Taipu (PB)";"1773"
"São Sebastião de Lagoa de Roça (PB)";"3125"
"São Sebastião do Umbuzeiro (PB)";"1044"
"Sapé (PB)";"14025"
"São Vicente do Seridó (PB)";"2622"
"Serra Branca (PB)";"4098"
"Serra da Raiz (PB)";"896"
"Serra Grande (PB)";"861"
"Serra Redonda (PB)";"2193"
"Serraria (PB)";"1704"
"Sertãozinho (PB)";"1285"
"Sobrado (PB)";"2031"
"Solânea (PB)";"7672"
"Soledade (PB)";"3939"
"Sossêgo (PB)";"919"
"Sousa (PB)";"18742"
"Sumé (PB)";"5316"
"Tacima (PB)";"2586"
"Taperoá (PB)";"4247"
"Tavares (PB)";"3796"
"Teixeira (PB)";"4003"
"Tenório (PB)";"763"
"Triunfo (PB)";"2554"
"Uiraúna (PB)";"4252"
"Umbuzeiro (PB)";"2611"
"Várzea (PB)";"796"
"Vieirópolis (PB)";"1416"
"Zabelê (PB)";"671"
"Abreu e Lima (PE)";"28138"
"Afogados da Ingazeira (PE)";"10876"
"Afrânio (PE)";"4730"
"Agrestina (PE)";"6871"
"Água Preta (PE)";"7730"
"Águas Belas (PE)";"10814"
"Alagoinha (PE)";"4107"
"Aliança (PE)";"10291"
"Altinho (PE)";"7050"
"Amaraji (PE)";"6175"
"Angelim (PE)";"2998"
"Araçoiaba (PE)";"4823"
"Araripina (PE)";"20609"
"Arcoverde (PE)";"20150"
"Barra de Guabiraba (PE)";"3353"
"Barreiros (PE)";"10440"
"Belém de Maria (PE)";"3034"
"Belém do São Francisco (PE)";"5021"
"Belo Jardim (PE)";"22192"
"Betânia (PE)";"3310"
"Bezerros (PE)";"19286"
"Bodocó (PE)";"8913"
"Bom Conselho (PE)";"12649"
"Bom Jardim (PE)";"10922"
"Bonito (PE)";"10807"
"Brejão (PE)";"2434"
"Brejinho (PE)";"2131"
"Brejo da Madre de Deus (PE)";"13255"
"Buenos Aires (PE)";"3567"
"Buíque (PE)";"13121"
"Cabo de Santo Agostinho (PE)";"53402"
"Cabrobó (PE)";"8175"
"Cachoeirinha (PE)";"5870"
"Caetés (PE)";"6990"
"Calçado (PE)";"3119"
"Calumbi (PE)";"1649"
"Camaragibe (PE)";"42262"
"Camocim de São Félix (PE)";"5205"
"Camutanga (PE)";"2264"
"Canhotinho (PE)";"6633"
"Capoeiras (PE)";"5127"
"Carnaíba (PE)";"5380"
"Carnaubeira da Penha (PE)";"2615"
"Carpina (PE)";"21438"
"Caruaru (PE)";"96304"
"Casinhas (PE)";"3640"
"Catende (PE)";"9975"
"Cedro (PE)";"2756"
"Chã de Alegria (PE)";"3463"
"Chã Grande (PE)";"5914"
"Condado (PE)";"6743"
"Correntes (PE)";"4348"
"Cortês (PE)";"3324"
"Cumaru (PE)";"5086"
"Cupira (PE)";"7218"
"Custódia (PE)";"10130"
"Dormentes (PE)";"4652"
"Escada (PE)";"18124"
"Exu (PE)";"8180"
"Feira Nova (PE)";"6229"
"Fernando de Noronha (PE)";"585"
"Ferreiros (PE)";"3106"
"Flores (PE)";"6723"
"Floresta (PE)";"7207"
"Frei Miguelinho (PE)";"4485"
"Gameleira (PE)";"6920"
"Garanhuns (PE)";"37368"
"Glória do Goitá (PE)";"8259"
"Goiana (PE)";"21480"
"Granito (PE)";"1782"
"Gravatá (PE)";"23383"
"Iati (PE)";"4790"
